trial_num,session_num,stim_probability_left,contrast,position,response_choice,trial_correct,reaction_time
80,18,0.5,1.0,35.0,1,1.0,0.2335000000000491
81,18,0.5,0.125,-35.0,-1,1.0,0.1453010000000745
82,18,0.5,1.0,-35.0,-1,1.0,0.16170000000005302
83,18,0.5,1.0,35.0,-1,0.0,0.11520000000001573
84,18,0.2,1.0,35.0,-1,0.0,0.12620000000003984
85,18,0.2,1.0,35.0,1,1.0,0.20810000000000173
86,18,0.5,1.0,35.0,1,1.0,0.1525999999999499
87,18,0.5,0.125,-35.0,-1,1.0,0.1595999999999549
88,18,0.5,0.125,-35.0,-1,1.0,0.25740100000001576
89,18,0.5,0.25,35.0,-1,0.0,0.1594000000000051
90,18,0.3,0.25,-35.0,-1,1.0,0.1684999999999377
91,18,0.5,1.0,35.0,1,1.0,0.1904999999999859
92,18,0.5,0.0,35.0,-1,0.0,0.24790000000001555
93,18,0.3,0.0,-35.0,-1,1.0,0.20510099999995646
94,18,0.5,1.0,35.0,-1,0.0,0.14170000000001437
95,18,0.5,0.0625,35.0,1,1.0,0.22670000000005075
96,18,0.5,0.0,35.0,1,1.0,0.1904999999999859
97,18,0.5,0.25,35.0,-1,0.0,0.20780100000001767
98,18,0.5,0.25,35.0,1,1.0,0.19880000000000564
99,18,0.5,0.0625,-35.0,-1,1.0,0.1541000000000281
100,18,0.5,1.0,35.0,1,1.0,0.2074000000000069
101,18,0.5,0.0625,35.0,-1,0.0,0.27389999999996917
102,18,0.5,0.25,-35.0,-1,1.0,0.1312000000000353
103,18,0.5,1.0,-35.0,-1,1.0,0.1523000000000252
104,18,0.5,0.125,35.0,-1,0.0,0.04200000000003001
105,18,0.5,0.125,35.0,-1,0.0,0.12510000000003174
106,18,0.5,0.0625,-35.0,-1,1.0,0.20070100000003777
107,18,0.5,0.125,-35.0,-1,1.0,0.15510100000000193
108,18,0.5,1.0,-35.0,-1,1.0,0.028099999999994907
109,18,0.5,1.0,35.0,1,1.0,0.19220000000001392
110,18,0.5,0.25,-35.0,-1,1.0,0.2136000000000422
111,18,0.5,0.0625,-35.0,-1,1.0,0.23569999999995161
112,18,0.5,1.0,-35.0,-1,1.0,0.1453999999998814
113,18,0.5,0.125,35.0,1,1.0,0.19380099999989397
114,18,0.5,0.0,-35.0,-1,1.0,0.26909999999998035
115,18,0.5,0.0625,-35.0,-1,1.0,0.15320099999996728
116,18,0.5,0.125,-35.0,-1,1.0,0.24090000000001055
117,18,0.5,0.125,35.0,1,1.0,0.18279999999992924
118,18,0.5,1.0,-35.0,-1,1.0,0.20249999999998636
119,18,0.5,0.125,-35.0,-1,1.0,0.195699999999988
120,18,0.5,0.0625,-35.0,-1,1.0,0.21029999999996107
121,18,0.5,0.25,35.0,1,1.0,0.24850000000003547
122,18,0.5,0.0625,35.0,1,1.0,0.3973999999999478
123,18,0.5,0.25,-35.0,-1,1.0,0.2923999999999296
124,18,0.5,0.0,35.0,-1,0.0,0.30499999999995
125,18,0.5,0.125,-35.0,-1,1.0,0.19929999999999382
126,18,0.5,0.125,35.0,1,1.0,0.2020999999998594
127,18,0.5,0.125,-35.0,-1,1.0,0.08129999999994197
128,18,0.5,0.0625,35.0,-1,0.0,0.17220099999997274
129,18,0.5,0.0625,35.0,-1,0.0,0.21660099999985505
130,18,0.5,0.25,35.0,1,1.0,0.17929999999989832
131,18,0.5,0.0625,35.0,1,1.0,0.2557999999999083
132,18,0.5,0.25,-35.0,-1,1.0,0.07839999999998781
133,18,0.5,1.0,35.0,1,1.0,0.1994999999999436
134,18,0.5,0.0625,-35.0,-1,1.0,0.19859999999982847
135,18,0.5,0.125,35.0,-1,0.0,0.2599999999999909
136,18,0.5,0.25,-35.0,-1,1.0,0.18709999999998672
137,18,0.5,0.0625,-35.0,-1,1.0,0.2359999999998763
138,18,0.5,0.0625,35.0,1,1.0,0.2939000000000078
139,18,0.5,0.125,35.0,-1,0.0,0.17649999999991905
140,18,0.5,0.25,35.0,1,1.0,0.21629999999993288
141,18,0.5,0.0,35.0,-1,0.0,0.19109999999989213
142,18,0.5,0.125,-35.0,-1,1.0,0.17460000000005493
143,18,0.5,0.125,35.0,1,1.0,0.29349999999988086
144,18,0.5,0.125,-35.0,-1,1.0,0.08110099999987597
145,18,0.5,1.0,35.0,1,1.0,0.20790099999999256
146,18,0.5,1.0,35.0,1,1.0,0.2091009999999187
147,18,0.5,1.0,35.0,1,1.0,0.17239999999992506
148,18,0.5,0.0625,-35.0,-1,1.0,0.23919999999986885
149,18,0.5,1.0,35.0,1,1.0,0.22070099999996273
150,18,0.5,0.125,35.0,-1,0.0,0.4089009999999007
