trial_num,session_num,stim_probability_left,contrast,position,response_choice,trial_correct,reaction_time
43,7,0.5,1.0,-35.0,-1,1.0,0.23389999999997713
44,7,0.5,0.0,35.0,1,1.0,0.4446999999999832
45,7,0.5,0.25,-35.0,-1,1.0,0.6575999999999738
46,7,0.5,1.0,35.0,1,1.0,0.24149999999997362
47,7,0.5,0.125,35.0,-1,0.0,0.19259999999997035
48,7,0.5,0.0,-35.0,1,0.0,0.9694000000000074
49,7,0.7,0.0,-35.0,1,0.0,1.5087000000000046
50,7,0.5,1.0,35.0,1,1.0,0.2437009999999873
51,7,0.5,0.25,35.0,1,1.0,0.26220099999997615
52,7,0.5,0.125,-35.0,-1,1.0,0.24109999999998877
53,7,0.5,0.0,-35.0,1,0.0,0.2991000000000099
54,7,0.5,0.25,-35.0,-1,1.0,0.2256999999999607
55,7,0.5,0.0,35.0,-1,0.0,0.36990000000000123
56,7,0.5,0.125,35.0,1,1.0,0.25920100000001867
57,7,0.5,0.125,-35.0,-1,1.0,0.24799999999999045
58,7,0.5,0.0625,-35.0,-1,1.0,0.10569999999998458
59,7,0.5,0.25,-35.0,-1,1.0,0.2300999999999931
60,7,0.5,0.0625,-35.0,-1,1.0,0.2750999999999806
61,7,0.5,0.0625,-35.0,-1,1.0,0.30230000000000246
62,7,0.5,0.125,35.0,1,1.0,0.4911000000000172
63,7,0.5,1.0,-35.0,-1,1.0,0.20769999999998845
64,7,0.5,1.0,35.0,1,1.0,0.206799999999987
65,7,0.5,0.0625,35.0,1,1.0,0.30479999999997176
66,7,0.5,0.25,35.0,1,1.0,0.28010000000000446
67,7,0.5,0.125,-35.0,-1,1.0,0.28770000000000095
68,7,0.5,0.0,-35.0,1,0.0,0.33660000000003265
69,7,0.5,0.125,-35.0,-1,1.0,0.22719999999998208
70,7,0.5,0.125,-35.0,-1,1.0,0.2670999999999708
71,7,0.5,0.25,35.0,1,1.0,0.2757000000000289
72,7,0.5,0.25,35.0,1,1.0,0.2647000000000048
73,7,0.5,0.25,-35.0,-1,1.0,0.2575999999999681
74,7,0.5,1.0,35.0,1,1.0,0.22860000000002856
75,7,0.5,1.0,-35.0,-1,1.0,0.19290000000000873
76,7,0.5,0.0625,-35.0,-1,1.0,0.25750099999999065
77,7,0.5,0.0625,35.0,-1,0.0,1.2197009999999864
78,7,0.5,0.0,35.0,-1,0.0,0.22359999999997626
79,7,0.3,0.0,35.0,1,1.0,0.32639999999997826
80,7,0.5,1.0,-35.0,-1,1.0,0.24279999999998836
81,7,0.5,0.0625,-35.0,1,0.0,0.3805999999999585
82,7,0.5,0.125,-35.0,-1,1.0,0.26389999999997826
83,7,0.5,0.125,-35.0,-1,1.0,1.8782999999999674
84,7,0.5,0.25,-35.0,-1,1.0,0.20980000000002974
85,7,0.5,1.0,35.0,1,1.0,0.234600999999941
86,7,0.5,0.25,35.0,1,1.0,0.23109999999996944
87,7,0.5,0.0,-35.0,1,0.0,2.4570999999999685
88,7,0.5,0.0625,-35.0,-1,1.0,1.000900999999999
89,7,0.5,1.0,-35.0,-1,1.0,0.280900000000031
90,7,0.5,0.25,35.0,1,1.0,0.24720000000002074
91,7,0.5,1.0,35.0,1,1.0,0.1863999999999919
92,7,0.5,0.0625,35.0,1,1.0,0.3079999999999927
93,7,0.5,0.25,-35.0,-1,1.0,0.24560000000002447
94,7,0.5,0.0625,-35.0,1,0.0,1.923701000000051
95,7,0.7,0.0625,-35.0,-1,1.0,0.10160100000001648
96,7,0.5,1.0,-35.0,-1,1.0,0.22500000000002274
97,7,0.5,0.25,-35.0,-1,1.0,0.2306000000000381
98,7,0.5,0.0625,35.0,-1,0.0,0.2350999999999317
99,7,0.5,0.0,-35.0,-1,1.0,0.2588999999999828
100,7,0.5,0.125,35.0,1,1.0,0.2506010000000174
101,7,0.5,0.0625,-35.0,-1,1.0,0.27769999999998163
102,7,0.5,0.125,35.0,1,1.0,0.2656000000000063
103,7,0.5,0.125,-35.0,-1,1.0,0.35580000000004475
104,7,0.5,0.0625,35.0,1,1.0,0.2746000000000208
105,7,0.5,1.0,35.0,1,1.0,0.213799999999992
106,7,0.5,1.0,-35.0,-1,1.0,0.18760000000003174
107,7,0.5,0.0625,35.0,1,1.0,0.36760100000003604
108,7,0.5,0.0625,-35.0,-1,1.0,0.25900000000001455
109,7,0.5,1.0,-35.0,-1,1.0,0.2869000000000028
110,7,0.5,0.125,-35.0,-1,1.0,0.2115000000000009
111,7,0.5,0.0625,-35.0,-1,1.0,0.2939000000000078
112,7,0.5,0.25,-35.0,-1,1.0,0.2255999999999858
113,7,0.5,0.25,35.0,1,1.0,0.2565999999999917
114,7,0.5,0.125,35.0,1,1.0,0.2349999999999568
115,7,0.5,0.125,35.0,1,1.0,0.4852999999999952
116,7,0.5,1.0,35.0,1,1.0,0.39580000000000837
117,7,0.5,1.0,35.0,1,1.0,0.18650000000002365
118,7,0.5,0.125,-35.0,1,0.0,0.5004999999999882
119,7,0.5,0.0625,-35.0,-1,1.0,0.24099999999998545
120,7,0.5,1.0,-35.0,-1,1.0,0.19909999999998718
121,7,0.5,0.125,35.0,1,1.0,0.6192999999999529
122,7,0.5,0.25,35.0,1,1.0,0.4467999999999961
123,7,0.5,0.0625,-35.0,-1,1.0,1.920500000000004
124,7,0.5,0.0625,-35.0,1,0.0,0.3779999999999859
125,7,0.5,0.0625,-35.0,-1,1.0,0.2758999999999787
126,7,0.5,0.125,-35.0,-1,1.0,0.7817999999999756
127,7,0.5,0.125,35.0,-1,0.0,0.2061009999999328
128,7,0.5,0.125,35.0,1,1.0,0.27949999999998454
129,7,0.5,0.125,35.0,1,1.0,0.25050099999998565
130,7,0.5,0.125,-35.0,-1,1.0,0.27860099999998056
131,7,0.5,0.125,35.0,1,1.0,0.25860099999999875
132,7,0.5,0.125,35.0,1,1.0,0.23559999999997672
133,7,0.5,0.125,-35.0,-1,1.0,0.23449999999996862
134,7,0.5,0.0625,35.0,-1,0.0,4.01400000000001
135,7,0.5,0.25,-35.0,-1,1.0,0.2226999999999748
136,7,0.5,0.125,35.0,1,1.0,0.5624999999999432
137,7,0.5,0.125,-35.0,-1,1.0,0.22670000000016444
138,7,0.5,1.0,35.0,1,1.0,0.23820000000011987
139,7,0.5,0.0625,-35.0,-1,1.0,2.434500000000071
140,7,0.5,1.0,35.0,1,1.0,0.32300000000009277
141,7,0.5,0.25,35.0,1,1.0,0.2543000000000575
142,7,0.5,0.125,-35.0,-1,1.0,0.29179999999996653
143,7,0.5,0.25,-35.0,-1,1.0,0.1625010000000202
144,7,0.5,0.25,35.0,1,1.0,0.7485000000000355
145,7,0.5,0.0,35.0,1,1.0,0.9186010000000806
146,7,0.5,0.125,35.0,1,1.0,0.288599999999974
147,7,0.5,0.0625,-35.0,-1,1.0,1.3845000000001164
148,7,0.5,0.0625,-35.0,-1,1.0,1.0625000000001137
149,7,0.5,0.125,35.0,1,1.0,0.2745000000001028
150,7,0.5,0.25,35.0,1,1.0,0.2545000000000073
151,7,0.5,0.0625,-35.0,-1,1.0,0.18510000000003402
152,7,0.5,1.0,35.0,1,1.0,0.2415000000000873
153,7,0.5,0.25,-35.0,-1,1.0,0.23250000000007276
154,7,0.5,0.125,35.0,1,1.0,0.2845999999999549
155,7,0.5,1.0,35.0,1,1.0,0.3548000000000684
156,7,0.5,1.0,35.0,1,1.0,0.3750999999999749
157,7,0.5,0.0625,35.0,1,1.0,0.5147000000000617
158,7,0.5,1.0,-35.0,-1,1.0,0.20740100000011807
159,7,0.5,0.0,35.0,1,1.0,0.31710100000009334
160,7,0.5,0.25,35.0,1,1.0,0.26350000000002183
161,7,0.5,0.0,35.0,-1,0.0,0.30179999999995744
162,7,0.7,0.0,35.0,1,1.0,0.77150000000006
163,7,0.5,1.0,35.0,1,1.0,0.20360000000016498
164,7,0.5,0.0,35.0,-1,0.0,0.37350000000014916
165,7,0.5,0.0625,35.0,1,1.0,0.29560000000003583
166,7,0.5,0.0,35.0,1,1.0,0.3118010000000595
167,7,0.5,1.0,-35.0,-1,1.0,0.2113000000000511
168,7,0.5,0.0625,35.0,1,1.0,0.2814010000000735
169,7,0.5,0.125,35.0,1,1.0,0.5759000000000469
170,7,0.5,1.0,-35.0,-1,1.0,0.47640000000001237
171,7,0.5,0.25,-35.0,-1,1.0,0.22709999999995034
172,7,0.5,1.0,-35.0,-1,1.0,0.20660099999997783
173,7,0.5,0.125,-35.0,-1,1.0,0.21250000000009095
174,7,0.5,0.0,35.0,1,1.0,0.34370000000012624
175,7,0.5,1.0,-35.0,-1,1.0,0.22270000000003165
176,7,0.5,1.0,35.0,1,1.0,0.23320000000012442
177,7,0.5,0.25,-35.0,-1,1.0,0.21100000000001273
178,7,0.5,0.125,-35.0,-1,1.0,0.22930000000008022
179,7,0.5,0.0625,35.0,1,1.0,0.25280000000009295
180,7,0.5,0.25,35.0,1,1.0,0.47880000000009204
181,7,0.5,0.25,-35.0,-1,1.0,3.839900000000057
182,7,0.5,0.25,35.0,1,1.0,0.4121010000001206
183,7,0.5,0.25,35.0,1,1.0,0.261801000000105
184,7,0.5,0.125,35.0,1,1.0,0.6001000000001113
185,7,0.5,0.25,35.0,1,1.0,0.6960000000000264
186,7,0.5,0.25,-35.0,-1,1.0,0.3179000000001224
187,7,0.5,1.0,-35.0,-1,1.0,0.20799999999997
188,7,0.5,0.25,35.0,1,1.0,0.21070000000008804
189,7,0.5,0.25,-35.0,-1,1.0,0.15949999999998
190,7,0.5,0.25,-35.0,-1,1.0,0.19970100000000457
191,7,0.5,0.125,35.0,1,1.0,0.2839999999999918
192,7,0.5,0.25,35.0,1,1.0,0.23969999999997071
193,7,0.5,0.0625,35.0,1,1.0,0.5344010000001163
194,7,0.5,0.0,35.0,1,1.0,0.3744000000000369
195,7,0.5,1.0,-35.0,-1,1.0,0.815300000000093
196,7,0.5,0.0625,35.0,1,1.0,0.7612000000000307
197,7,0.5,0.0625,35.0,1,1.0,0.24460099999998874
198,7,0.5,0.125,35.0,1,1.0,0.25750000000005
199,7,0.5,1.0,-35.0,-1,1.0,0.5244000000000142
200,7,0.5,0.25,35.0,1,1.0,0.6442999999999302
201,7,0.5,0.0625,-35.0,-1,1.0,0.30300000000011096
202,7,0.5,1.0,35.0,1,1.0,0.23329999999998563
203,7,0.5,0.0625,35.0,1,1.0,0.27880000000004657
204,7,0.5,1.0,35.0,1,1.0,0.20840100000009443
205,7,0.5,0.0625,-35.0,1,0.0,1.2666000000001532
206,7,0.5,0.25,-35.0,-1,1.0,0.24450000000013006
207,7,0.5,0.0625,-35.0,-1,1.0,0.34740000000010696
208,7,0.5,0.0625,-35.0,1,0.0,0.33720000000005257
209,7,0.6,0.0625,-35.0,-1,1.0,0.27070000000003347
210,7,0.5,1.0,-35.0,-1,1.0,0.23080000000015843
211,7,0.5,0.125,-35.0,-1,1.0,0.21629999999993288
212,7,0.5,1.0,35.0,1,1.0,0.255800000000022
213,7,0.5,0.25,-35.0,1,0.0,2.541500000000042
214,7,0.5,0.25,35.0,1,1.0,0.19730100000003858
215,7,0.5,1.0,-35.0,-1,1.0,0.25530000000003383
216,7,0.5,0.125,-35.0,-1,1.0,3.2029000000001133
217,7,0.5,0.0,-35.0,1,0.0,0.2697000000000571
218,7,0.5,0.25,35.0,1,1.0,0.29300000000012005
219,7,0.5,0.0625,35.0,1,1.0,0.4193000000001348
220,7,0.5,0.125,35.0,1,1.0,0.30650100000002567
221,7,0.5,0.25,35.0,1,1.0,0.41860000000008313
222,7,0.5,0.25,35.0,1,1.0,0.2634010000001581
223,7,0.5,0.125,-35.0,-1,1.0,0.2594010000000253
224,7,0.5,1.0,-35.0,-1,1.0,0.9687000000000126
225,7,0.5,1.0,35.0,1,1.0,0.20949999999993452
226,7,0.5,0.0,35.0,1,1.0,3.954300000000103
227,7,0.5,0.25,-35.0,-1,1.0,0.23040000000003147
228,7,0.5,1.0,35.0,1,1.0,0.20479999999997744
229,7,0.5,0.25,-35.0,-1,1.0,0.22490000000004784
230,7,0.5,0.0,-35.0,1,0.0,0.43040000000007694
231,7,0.6,0.0,35.0,1,1.0,0.33130000000016935
232,7,0.5,1.0,35.0,1,1.0,0.2597000000000662
233,7,0.5,0.125,35.0,1,1.0,0.2699999999999818
234,7,0.5,0.125,-35.0,1,0.0,2.4698000000000775
235,7,0.5,0.0625,-35.0,1,0.0,0.29430100000013226
236,7,0.8,0.0625,35.0,1,1.0,0.1168999999999869
237,7,0.5,1.0,35.0,1,1.0,0.23030000000005657
238,7,0.5,0.125,-35.0,-1,1.0,0.2805000000000746
239,7,0.5,0.0625,-35.0,1,0.0,0.3244000000000824
240,7,0.9,0.0625,-35.0,1,0.0,5.901601000000028
241,7,0.5,1.0,-35.0,-1,1.0,0.43259999999997945
242,7,0.5,1.0,35.0,1,1.0,0.27129999999999654
243,7,0.5,0.0,-35.0,1,0.0,1.192600000000084
244,7,0.5,0.125,-35.0,-1,1.0,0.24830000000008567
245,7,0.5,1.0,-35.0,-1,1.0,0.20249999999998636
246,7,0.5,0.0625,35.0,1,1.0,0.5035000000001446
247,7,0.5,1.0,35.0,1,1.0,0.5289000000000215
248,7,0.5,0.125,35.0,1,1.0,0.6326000000001386
249,7,0.5,0.125,-35.0,-1,1.0,0.2807999999999993
250,7,0.5,0.25,-35.0,-1,1.0,0.2438000000000784
251,7,0.5,0.0625,35.0,1,1.0,0.28730000000007294
252,7,0.5,0.125,35.0,1,1.0,0.25260100000002694
253,7,0.5,0.25,35.0,1,1.0,0.27120000000002165
254,7,0.5,0.125,-35.0,1,0.0,0.9766000000000759
255,7,0.5,0.0625,-35.0,1,0.0,1.2445999999999913
256,7,0.5,0.0625,-35.0,1,0.0,7.32529999999997
257,7,0.5,0.0625,-35.0,1,0.0,0.4553009999999631
258,7,0.5,0.25,35.0,1,1.0,0.26539999999999964
259,7,0.5,0.0625,-35.0,-1,1.0,4.197901000000115
260,7,0.5,0.0625,-35.0,-1,1.0,0.2545999999999822
261,7,0.5,0.25,35.0,1,1.0,0.2593010000001641
262,7,0.5,1.0,-35.0,-1,1.0,0.23050000000012005
263,7,0.5,0.125,-35.0,-1,1.0,1.2393000000000711
264,7,0.5,0.0625,-35.0,1,0.0,0.6128999999999678
265,7,0.5,0.0625,35.0,1,1.0,0.9518000000000484
266,7,0.5,0.0625,-35.0,-1,1.0,8.107599999999934
267,7,0.5,0.0,-35.0,1,0.0,0.31130099999995764
268,7,0.5,0.25,35.0,1,1.0,0.495900000000006
269,7,0.5,0.0625,-35.0,1,0.0,3.0580999999999676
270,7,0.5,0.0,35.0,1,1.0,0.32930000000010295
271,7,0.5,0.0625,-35.0,1,0.0,0.4315000000001419
272,7,0.5,0.0,-35.0,1,0.0,10.012499999999818
273,7,0.5,0.0625,-35.0,1,0.0,0.328499999999849
274,7,0.5,0.0,35.0,1,1.0,4.313199999999824
275,7,0.5,0.25,-35.0,-1,1.0,0.23540100000013808
276,7,0.5,0.125,-35.0,-1,1.0,0.6833999999998923
277,7,0.5,0.25,35.0,1,1.0,0.1690000000000964
278,7,0.5,0.25,-35.0,-1,1.0,0.5298000000000229
279,7,0.5,0.125,-35.0,-1,1.0,1.0391000000001895
280,7,0.5,0.125,-35.0,-1,1.0,0.22329999999988104
281,7,0.5,0.125,-35.0,-1,1.0,0.29619999999977153
282,7,0.5,1.0,35.0,1,1.0,0.4232999999999265
283,7,0.5,0.0625,35.0,1,1.0,0.5461999999999989
284,7,0.5,0.0625,35.0,1,1.0,0.6404010000001108
285,7,0.5,0.0,-35.0,1,0.0,0.3994999999999891
286,7,0.5,0.125,-35.0,-1,1.0,0.2942000000000462
287,7,0.5,0.0,35.0,1,1.0,0.34969999999998436
288,7,0.5,0.25,-35.0,-1,1.0,0.23420000000010077
289,7,0.5,1.0,35.0,1,1.0,0.2632010000002083
290,7,0.5,1.0,35.0,1,1.0,0.24390000000016698
291,7,0.5,1.0,-35.0,-1,1.0,0.5932000000000244
292,7,0.5,0.0,-35.0,1,0.0,0.5773009999998067
293,7,0.5,0.25,-35.0,-1,1.0,0.2333009999999831
294,7,0.5,0.0625,35.0,1,1.0,5.27760000000012
295,7,0.5,0.0625,-35.0,-1,1.0,7.397099999999909
296,7,0.5,1.0,-35.0,-1,1.0,0.7778000000000702
297,7,0.5,1.0,-35.0,-1,1.0,0.24400000000014188
298,7,0.5,0.0625,35.0,1,1.0,0.8282000000001517
299,7,0.5,0.25,-35.0,-1,1.0,4.1373009999999795
300,7,0.5,0.25,-35.0,-1,1.0,0.23489999999992506
301,7,0.5,0.25,-35.0,-1,1.0,0.25420099999996637
302,7,0.5,1.0,-35.0,-1,1.0,0.4052000000001499
303,7,0.5,0.0,-35.0,1,0.0,0.5310010000000602
304,7,0.5,0.0625,35.0,1,1.0,0.27539999999999054
305,7,0.5,0.25,-35.0,-1,1.0,0.2411010000000715
306,7,0.5,0.0,-35.0,-1,1.0,5.4319000000000415
307,7,0.5,0.125,35.0,1,1.0,0.8747000000000753
308,7,0.5,0.25,35.0,1,1.0,0.2722000000001117
309,7,0.5,0.125,35.0,1,1.0,0.4782000000000153
310,7,0.5,1.0,-35.0,-1,1.0,0.21239999999988868
311,7,0.5,0.125,-35.0,-1,1.0,0.24469999999996617
312,7,0.5,0.125,35.0,1,1.0,0.2792010000000573
313,7,0.5,0.0,-35.0,-1,1.0,4.768300000000181
314,7,0.5,0.0625,-35.0,-1,1.0,0.25250099999993836
315,7,0.5,0.0,-35.0,1,0.0,0.6485999999997603
316,7,0.5,0.125,35.0,1,1.0,0.3061000000000149
317,7,0.5,0.25,35.0,1,1.0,0.22220000000015716
318,7,0.5,0.0,35.0,1,1.0,6.600200000000086
319,7,0.5,0.25,35.0,1,1.0,0.2422999999998865
320,7,0.5,0.0625,-35.0,-1,1.0,0.3367000000000644
321,7,0.5,1.0,-35.0,-1,1.0,0.43240000000014334
322,7,0.5,0.25,-35.0,-1,1.0,0.24340000000006512
323,7,0.5,0.0625,-35.0,-1,1.0,0.22600000000011278
324,7,0.5,0.0625,35.0,1,1.0,0.39039999999999964
325,7,0.5,0.125,-35.0,-1,1.0,0.17610100000001694
326,7,0.5,0.0625,-35.0,1,0.0,0.5106000000000677
327,7,0.5,0.0625,35.0,1,1.0,0.322800000000143
328,7,0.5,0.125,-35.0,-1,1.0,0.23030100000028142
329,7,0.5,0.0625,-35.0,1,0.0,0.39620000000013533
330,7,0.5,0.25,35.0,1,1.0,0.5138999999999214
331,7,0.5,0.0625,-35.0,1,0.0,0.6264999999998508
332,7,0.5,0.25,-35.0,-1,1.0,0.2381000000000313
333,7,0.5,0.0,35.0,1,1.0,1.7132000000001426
334,7,0.5,0.25,-35.0,-1,1.0,0.26110000000016953
335,7,0.5,0.0,35.0,-1,0.0,1.0568000000000666
336,7,0.5,0.0,35.0,-1,0.0,0.28460000000018226
337,7,0.5,0.125,-35.0,-1,1.0,0.29359999999996944
338,7,0.5,0.125,35.0,1,1.0,0.3079000000002452
339,7,0.5,0.0625,-35.0,1,0.0,0.34710000000018226
340,7,0.5,0.0625,35.0,1,1.0,0.4051009999998314
341,7,0.5,0.125,-35.0,1,0.0,0.6474000000000615
342,7,0.5,0.125,35.0,1,1.0,0.28490000000010696
343,7,0.5,1.0,35.0,1,1.0,0.23080000000004475
344,7,0.5,0.0625,35.0,1,1.0,0.258199999999988
345,7,0.5,1.0,-35.0,-1,1.0,0.20409999999992579
346,7,0.5,0.0625,-35.0,-1,1.0,0.24909999999999854
347,7,0.5,0.125,-35.0,-1,1.0,0.2542000000000826
348,7,0.5,0.125,-35.0,-1,1.0,0.21910000000002583
349,7,0.5,0.0,-35.0,-1,1.0,0.2677000000001044
350,7,0.5,0.25,35.0,1,1.0,0.32519999999999527
351,7,0.5,0.0,35.0,1,1.0,3.4845000000000255
352,7,0.5,0.0,35.0,-1,0.0,0.27610100000015336
353,7,0.5,0.0,-35.0,1,0.0,0.37140000000022155
354,7,0.4,0.0,35.0,1,1.0,0.30930000000012114
355,7,0.5,1.0,-35.0,-1,1.0,0.2748999999998887
356,7,0.5,0.0625,35.0,1,1.0,1.095700000000079
357,7,0.5,1.0,35.0,1,1.0,0.29500000000007276
358,7,0.5,0.0625,35.0,-1,0.0,0.2560000000000855
359,7,0.6,0.0625,-35.0,-1,1.0,0.358400999999958
360,7,0.5,1.0,35.0,1,1.0,0.41950100000008206
361,7,0.5,0.125,35.0,1,1.0,0.4287000000001626
362,7,0.5,0.0625,-35.0,-1,1.0,0.789400999999998
363,7,0.5,1.0,-35.0,-1,1.0,0.27899999999999636
364,7,0.5,0.25,35.0,1,1.0,0.30310000000008586
365,7,0.5,0.25,35.0,1,1.0,1.1489009999997961
366,7,0.5,0.125,-35.0,-1,1.0,1.1300999999998567
367,7,0.5,0.0625,35.0,1,1.0,0.5960999999999785
368,7,0.5,0.0,35.0,1,1.0,0.5835999999999331
369,7,0.5,0.0625,-35.0,-1,1.0,0.18610100000000784
370,7,0.5,0.0625,-35.0,-1,1.0,0.5334000000000287
371,7,0.5,0.25,-35.0,-1,1.0,0.22929999999996653
372,7,0.5,0.25,35.0,1,1.0,0.3502000000000862
373,7,0.5,1.0,-35.0,-1,1.0,0.22620000000006257
374,7,0.5,0.0,35.0,-1,0.0,0.5941000000000258
375,7,0.5,0.125,35.0,1,1.0,0.4696010000000115
376,7,0.5,0.25,35.0,1,1.0,0.4372000000000753
377,7,0.5,0.125,35.0,1,1.0,0.43630000000007385
378,7,0.5,1.0,35.0,1,1.0,0.6211000000000695
379,7,0.5,0.25,-35.0,-1,1.0,0.536600000000135
380,7,0.5,0.0,-35.0,-1,1.0,0.35740099999998165
381,7,0.5,0.25,35.0,1,1.0,0.44000000000005457
382,7,0.5,1.0,35.0,1,1.0,0.1974999999999909
383,7,0.5,0.0625,35.0,1,1.0,0.9468000000001666
384,7,0.5,1.0,35.0,1,1.0,0.2645999999999731
385,7,0.5,0.125,-35.0,-1,1.0,0.6570000000001528
386,7,0.5,1.0,-35.0,-1,1.0,0.2542999999998301
387,7,0.5,0.125,-35.0,-1,1.0,0.7272000000000389
388,7,0.5,0.125,-35.0,-1,1.0,0.6213000000000193
389,7,0.5,0.25,-35.0,-1,1.0,0.4640999999999167
390,7,0.5,0.0,-35.0,1,0.0,0.511600000000044
391,7,0.5,0.0625,35.0,1,1.0,0.44060000000013133
392,7,0.5,0.25,35.0,1,1.0,0.4714999999998781
393,7,0.5,0.125,35.0,1,1.0,0.42419999999992797
394,7,0.5,1.0,-35.0,-1,1.0,0.4882999999999811
395,7,0.5,0.25,35.0,1,1.0,0.26099999999996726
396,7,0.5,0.25,35.0,1,1.0,0.2451000000003205
397,7,0.5,0.0,35.0,-1,0.0,0.28799999999978354
398,7,0.5,0.0625,35.0,1,1.0,0.4519999999999982
399,7,0.5,1.0,-35.0,-1,1.0,0.44460000000003674
400,7,0.5,1.0,35.0,1,1.0,0.22200000000020736
401,7,0.5,0.0625,35.0,-1,0.0,0.21470000000022083
402,7,0.5,0.0625,-35.0,1,0.0,0.5760000000000218
403,7,0.6,0.0625,35.0,1,1.0,0.30150000000003274
404,7,0.5,1.0,35.0,1,1.0,0.2760009999999511
405,7,0.5,0.0625,-35.0,-1,1.0,0.31500000000005457
406,7,0.5,0.125,-35.0,-1,1.0,1.259499999999889
407,7,0.5,0.25,-35.0,-1,1.0,1.34900000000016
408,7,0.5,0.0625,35.0,1,1.0,0.29930100000001403
409,7,0.5,0.125,-35.0,-1,1.0,0.24860000000012406
410,7,0.5,1.0,35.0,1,1.0,0.2561000000000604
411,7,0.5,0.25,-35.0,-1,1.0,0.22899999999981446
412,7,0.5,0.0625,35.0,1,1.0,0.32960000000002765
413,7,0.5,0.0,35.0,1,1.0,0.479001000000153
414,7,0.5,0.125,-35.0,-1,1.0,0.24630000000001928
415,7,0.5,0.0,35.0,1,1.0,0.28240100000016355
416,7,0.5,1.0,35.0,1,1.0,0.22990000000027067
417,7,0.5,1.0,-35.0,-1,1.0,1.3324009999998907
418,7,0.5,0.25,-35.0,-1,1.0,0.2540000000001328
419,7,0.5,0.25,-35.0,-1,1.0,0.24250000000006366
420,7,0.5,0.0625,35.0,1,1.0,0.27359999999998763
421,7,0.5,0.125,35.0,1,1.0,0.2661999999997988
422,7,0.5,0.25,35.0,1,1.0,0.24700000000007094
423,7,0.5,0.0,-35.0,1,0.0,4.563000000000102
424,7,0.5,0.25,35.0,1,1.0,0.2510000000002037
425,7,0.5,0.0,35.0,1,1.0,0.5896999999999935
426,7,0.5,0.25,35.0,1,1.0,0.24400000000014188
427,7,0.5,0.0,-35.0,1,0.0,0.2963999999999487
428,7,0.5,0.0625,35.0,1,1.0,0.9707000000000789
429,7,0.5,0.25,35.0,1,1.0,0.406601000000137
430,7,0.5,0.0625,-35.0,1,0.0,0.4874010000000908
431,7,1.0,0.0625,-35.0,1,0.0,0.5068999999998596
432,7,0.5,1.0,-35.0,-1,1.0,0.2149010000000544
433,7,0.5,0.0625,35.0,1,1.0,0.2771010000001297
